@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A22-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute class {1,2,3,4}

@data
0.0066,0.042208,0.007186,0.007803,-0.011766,0.041061,-0.002835,0.053759,0.036044,0.023407,-0.001961,0.002024,0.009671,-0.003809,0.003623,0.043615,0.020163,-0.007139,0.012862,-0.010588,0.014233,1
0.03191,0.038432,-0.039526,0.014689,-0.021601,0.010759,-0.011952,0.000593,-0.012626,0.050204,-0.029872,0.023356,-0.01289,0.016063,-0.019389,0.005576,-0.03268,0.0217,-0.011058,-0.002945,-0.030091,2
0.0066,0.026583,-0.033829,0.026358,-0.003465,0.008835,0.006443,0.008837,0.002353,0.043304,-0.033211,0.039012,0.00137,-0.005762,-0.012979,0.042639,-0.026712,0.013369,-0.00911,-0.019987,-0.029712,2
0.025102,0.022326,-0.012069,-0.00885,0.01407,-0.003648,-0.030594,0.003962,0.001844,0.031782,-0.037003,0.047741,0.00509,0.027991,-0.007099,0.026701,-0.012154,0.008991,0.021557,0.006801,-0.038869,1
0.012459,0.048067,0.001327,0.015616,0.007766,0.033737,-0.014553,0.015673,-0.004971,0.037079,-0.017586,0.006419,0.011624,-0.013575,-0.010049,0.041662,-0.003274,-0.011045,0.01628,-0.010588,-0.017994,4
0.052446,0.002307,-0.019881,0.019471,0.002839,0.007095,0.017014,0.028864,0.012098,0.036543,-0.030655,0.05183,-0.006629,0.035804,-0.018817,0.00424,-0.014108,0.011921,-0.002002,-0.021397,-0.018362,1
0.053394,0.020854,-0.041479,-0.000936,-0.016718,0.02736,0.017344,0.021101,0.004952,0.048739,-0.02206,0.013835,-0.021679,0.039501,-0.025249,-0.002236,-0.019008,0.013888,-0.014476,-0.019058,-0.015443,1
0.028084,0.009005,-0.035783,0.010733,0.001418,0.025436,0.03574,0.029345,0.019931,0.04184,-0.025399,0.02949,-0.007419,0.017675,-0.018838,0.034826,-0.01304,0.005556,-0.012528,-0.0361,-0.015064,1
0.047535,0.023296,-0.03562,-0.045857,-0.000605,0.03322,-0.000966,0.016706,0.012276,0.042513,-0.020595,0.000224,-0.01875,0.055126,-0.019389,0.012412,-0.003383,0.001192,0.005666,-0.006973,-0.021302,2
0.022225,0.011446,-0.029923,-0.034189,0.017531,0.031296,0.017429,0.02495,0.027255,0.035614,-0.023934,0.015879,-0.004489,0.0333,-0.012979,0.049475,0.002585,-0.007139,0.007613,-0.024015,-0.020923,2
0.058305,0.023791,0.015275,0.006775,0.015046,0.031997,-0.003983,0.036676,0.004774,0.030317,-0.01503,0.019237,0.003625,0.027991,-0.015888,0.003264,0.00933,-0.016399,0.023388,-0.011998,-0.006643,1
0.033943,0.030489,-0.000626,-0.001962,0.013625,0.050339,0.014744,0.037157,0.012607,0.035614,-0.009774,-0.003102,0.002835,0.009863,-0.015908,0.03385,0.010398,-0.022764,0.012862,-0.026701,-0.003345,4
0.023149,0.000354,-0.010116,0.029236,-0.028411,-0.021714,-0.018143,0.027887,0.043348,-0.011797,0.002548,0.039379,-0.012488,0.00846,-0.033466,0.015959,-0.002389,0.019734,0.009716,-0.017979,0.008006,1
-0.001213,0.007052,-0.026017,0.020499,-0.029832,-0.003372,0.000583,0.028368,0.051181,-0.0065,0.007805,0.017039,-0.013279,-0.009668,-0.033486,0.046545,-0.001321,0.013369,-0.00081,-0.032682,0.011303,1
0.029008,0.021838,0.02504,0.018494,-0.016204,0.003188,-0.039139,0.034723,0.036024,-0.018022,0.01915,0.006786,-0.002234,0.000648,-0.030536,0.016935,0.021049,-0.004681,0.035107,-0.00858,0.019724,1
0.004646,0.028536,0.009139,0.009756,-0.017625,0.02153,-0.020413,0.035204,0.043857,-0.012726,0.024406,-0.015554,-0.003025,-0.017481,-0.030557,0.047522,0.022116,-0.011045,0.024581,-0.023283,0.023022,1
0.029957,0.025737,-0.037573,0.016643,-0.027461,-0.008772,-0.028554,-0.017962,-0.004813,0.014071,-0.002529,0.005778,-0.025586,0.002392,-0.053569,0.009483,-0.030727,0.015841,0.000661,-0.01564,-0.021302,2
0.004646,0.013888,-0.031876,0.028311,-0.009324,-0.010697,-0.010159,-0.009718,0.010165,0.007172,-0.005867,0.021434,-0.011325,-0.019434,-0.047158,0.046545,-0.024759,0.007509,0.002608,-0.032682,-0.020923,2
0.023149,0.009631,-0.010116,-0.00592,0.00821,-0.023179,-0.047195,-0.014593,0.009657,-0.004351,-0.010147,0.030163,-0.007605,0.014319,-0.041278,0.030607,-0.011178,0.002155,0.033276,-0.005894,-0.03008,1
0.034867,0.029651,0.019181,0.026307,0.003328,-0.004136,-0.049881,-0.002386,-0.004992,-0.004351,0.004501,0.011181,-0.000281,-0.009118,-0.044208,0.014982,-0.002389,-0.012493,0.038525,-0.00858,-0.012502,1
0.035816,0.048198,-0.002416,0.0059,-0.01623,0.01613,-0.04955,-0.010149,-0.012138,0.007845,0.013096,-0.026815,-0.015332,-0.005421,-0.050639,0.008506,-0.00729,-0.010526,0.026051,-0.006241,-0.009583,2
0.010506,0.036349,0.00328,0.017569,0.001906,0.014206,-0.031155,-0.001905,0.002841,0.000946,0.009758,-0.011159,-0.001072,-0.027246,-0.044229,0.045569,-0.001321,-0.018858,0.027999,-0.023283,-0.009204,4
0.048539,-0.009412,-0.017928,0.021424,-0.001067,-0.012437,0.001389,0.010309,0.01991,0.00041,-0.004288,0.034252,-0.019324,0.022132,-0.052997,0.008146,-0.012154,0.004109,0.009716,-0.034092,-0.009573,1
0.049488,0.009136,-0.039526,0.001018,-0.020625,0.007829,0.001719,0.002546,0.012765,0.012606,0.004307,-0.003743,-0.034375,0.025829,-0.059429,0.00167,-0.017055,0.006075,-0.002757,-0.031754,-0.006654,2
0.024178,-0.002714,-0.033829,0.012686,-0.002488,0.005905,0.020115,0.01079,0.027743,0.005707,0.000969,0.011912,-0.020114,0.004004,-0.053018,0.038733,-0.011087,-0.002256,-0.00081,-0.048796,-0.006275,2
0.043657,-0.00697,-0.012069,-0.022521,0.015046,-0.006577,-0.016922,0.005915,0.027235,-0.005815,-0.002823,0.020641,-0.016394,0.037757,-0.047138,0.022795,0.002494,-0.008587,0.029858,-0.022007,-0.015432,1
0.030037,0.018771,0.001327,-0.000009,0.009719,0.030807,-0.000881,0.017626,0.020419,-0.000519,0.01757,-0.020681,-0.009861,-0.003809,-0.050088,0.037756,0.010398,-0.030577,0.024581,-0.039396,0.005444,4
0.023149,0.002307,-0.009139,0.021424,-0.016692,-0.024644,-0.008377,0.047419,0.035535,-0.005937,-0.026749,0.035473,-0.004675,0.012366,-0.024677,0.015959,-0.012154,-0.003704,-0.02251,0.018398,0.016795,1
-0.001213,0.009005,-0.02504,0.012686,-0.018113,-0.006302,0.010349,0.047899,0.043368,-0.000641,-0.021492,0.013133,-0.005466,-0.005762,-0.024697,0.046545,-0.011087,-0.010069,-0.033036,0.003695,0.020092,1
0.017289,0.004748,-0.00328,-0.021545,-0.000579,-0.018784,-0.026688,0.042536,0.04286,-0.012163,-0.025772,0.021862,-0.001746,0.027015,-0.018817,0.031584,0.003471,-0.014446,-0.002491,0.030483,0.010935,1
-0.007072,0.011446,-0.019181,-0.030283,-0.002,-0.000443,-0.007962,0.043017,0.050693,-0.006866,-0.020516,-0.000478,-0.002536,0.008886,-0.018838,0.06217,0.004538,-0.020811,-0.013017,0.01578,0.014233,1
0.029008,0.023791,0.026017,0.010682,-0.004485,0.000259,-0.029373,0.054254,0.028211,-0.012163,-0.011124,0.00288,0.005578,0.002601,-0.021747,0.016935,0.011283,-0.028118,0.002636,0.028041,0.028513,1
0.029957,0.042339,0.00442,-0.009725,-0.024043,0.020524,-0.029042,0.046491,0.021065,0.000033,-0.002529,-0.035115,-0.009472,0.006298,-0.028179,0.010459,0.006382,-0.026151,-0.009837,0.03038,0.031432,1
0.029008,0.00719,-0.015975,0.029236,0.003816,-0.031968,-0.020096,0.008356,-0.006457,0.007734,-0.042374,0.039867,-0.002722,0.000648,-0.038349,0.015959,-0.035592,-0.009563,-0.019336,0.018398,-0.015432,1
0.004646,0.013888,-0.031876,0.020499,0.002395,-0.013626,-0.00137,0.008837,0.001376,0.013031,-0.037117,0.017527,-0.003513,-0.017481,-0.038369,0.046545,-0.034524,-0.015928,-0.029862,0.003695,-0.012134,2
0.023149,0.009631,-0.009627,-0.013732,0.019929,-0.026109,-0.038406,0.00445,0.000867,0.001509,-0.040421,0.026256,0.000207,0.017249,-0.032489,0.031584,-0.019967,-0.021282,0.000805,0.030483,-0.021291,1
-0.001213,0.016329,-0.025529,-0.02247,0.018508,-0.007767,-0.01968,0.004931,0.008701,0.006805,-0.035164,0.003917,-0.000583,-0.000879,-0.03251,0.06217,-0.018899,-0.027647,-0.009721,0.01578,-0.017994,4
0.034867,0.029651,0.019181,0.018494,0.015046,-0.007066,-0.041092,0.016169,-0.014758,0.001509,-0.025772,0.007274,0.007532,-0.005212,-0.035419,0.016935,-0.012154,-0.035931,0.00581,0.028041,-0.003713,1
0.035816,0.048198,-0.002416,-0.001912,-0.004511,0.0132,-0.040761,0.008405,-0.021903,0.013705,-0.017177,-0.030721,-0.007519,-0.001515,-0.04185,0.010459,-0.017055,-0.033964,-0.006663,0.03038,-0.000794,2
0.010506,0.036349,0.00328,0.009756,0.013625,0.011276,-0.022366,0.016649,-0.006924,0.006805,-0.020516,-0.015065,0.006741,-0.02334,-0.03544,0.047522,-0.011087,-0.042295,-0.004716,0.013338,-0.000415,4
0.024178,-0.002714,-0.032853,0.004874,0.00923,0.001999,0.027927,0.030321,0.019931,0.011566,-0.029305,0.008006,-0.012302,0.005957,-0.044229,0.040686,-0.020852,-0.025694,-0.033036,-0.012419,0.002514,2
0.043657,-0.00697,-0.011092,-0.029357,0.026765,-0.010484,-0.00911,0.024958,0.019422,0.000044,-0.033096,0.016735,-0.008582,0.040687,-0.038349,0.024748,-0.006295,-0.032024,-0.002369,0.01437,-0.006643,1
0.019295,-0.000272,-0.026993,-0.038095,0.025344,0.007858,0.009617,0.025438,0.027255,0.005341,-0.02784,-0.005605,-0.009372,0.022558,-0.038369,0.055334,-0.005227,-0.038389,-0.012895,-0.000334,-0.003345,4
0.054399,0.012073,0.018205,0.002869,0.022859,0.008559,-0.011795,0.036676,0.004774,0.000044,-0.018936,-0.002247,-0.001258,0.018226,-0.041278,0.011076,0.001517,-0.047649,0.00288,0.011928,0.010935,1
0.055347,0.03062,-0.003393,-0.017537,0.003301,0.028825,-0.011464,0.028913,-0.002372,0.01224,-0.010341,-0.040242,-0.016308,0.021923,-0.04771,0.0046,-0.003383,-0.045683,-0.009593,0.014267,0.013854,2
0.030037,0.018771,0.002303,-0.005869,0.021438,0.026901,0.006931,0.037157,0.012607,0.005341,-0.01368,-0.024587,-0.002048,0.000097,-0.041299,0.041662,0.002585,-0.054014,-0.007645,-0.002775,0.014233,4
0.013383,0.000354,-0.007186,0.013611,-0.051848,-0.015855,0.01506,0.02984,0.035535,-0.003984,-0.026749,0.057445,-0.005652,0.00846,-0.019794,0.008146,-0.023873,-0.00761,0.014599,-0.003819,0.000193,1
0.007524,0.002795,-0.001327,-0.031311,-0.035735,-0.009995,-0.00325,0.025934,0.04286,-0.01021,-0.025772,0.043835,-0.003211,0.024085,-0.013935,0.021818,-0.008248,-0.018352,0.034863,0.008266,-0.005666,1
0.008472,0.021343,-0.022924,-0.051717,-0.055293,0.01027,-0.002919,0.018171,0.035714,0.001986,-0.017177,0.005839,-0.018261,0.027782,-0.020366,0.015342,-0.013149,-0.016386,0.022389,0.010605,-0.002747,1
0.019242,0.021838,0.02797,0.000916,-0.039641,0.009048,-0.005936,0.037653,0.028211,-0.01021,-0.011124,0.024853,0.003625,0.000648,-0.016864,0.00717,-0.000436,-0.032024,0.03999,0.005581,0.011912,1
0.020191,0.040386,0.006373,-0.01949,-0.059199,0.029313,-0.005605,0.02989,0.021065,0.001986,-0.002529,-0.013143,-0.011425,0.004345,-0.023296,0.000694,-0.005337,-0.030058,0.027516,0.007919,0.014831,1
-0.005119,0.028536,0.012069,-0.007822,-0.041062,0.027389,0.01279,0.038134,0.036044,-0.004913,-0.005867,0.002513,0.002835,-0.017481,-0.016885,0.037756,0.000632,-0.038389,0.029464,-0.009123,0.01521,1
0.019242,0.00719,-0.013045,0.021424,-0.03134,-0.023179,0.003342,-0.007269,-0.006457,0.009688,-0.042374,0.06184,-0.003699,-0.001306,-0.033466,0.008146,-0.047311,-0.01347,0.018017,-0.003819,-0.032034,1
0.020191,0.025737,-0.034643,0.001018,-0.050898,-0.002913,0.003673,-0.015032,-0.013603,0.021883,-0.033779,0.023845,-0.01875,0.002392,-0.039897,0.00167,-0.052212,-0.011503,0.005544,-0.00148,-0.029115,2
-0.005119,0.013888,-0.028947,0.012686,-0.032762,-0.004837,0.022068,-0.006788,0.001376,0.014984,-0.037117,0.0395,-0.004489,-0.019434,-0.033486,0.038733,-0.046243,-0.019835,0.007491,-0.018522,-0.028736,2
0.014332,0.028178,-0.028784,-0.043904,-0.034785,0.002946,-0.014638,-0.019915,-0.006278,0.015658,-0.031825,0.010234,-0.016308,0.018017,-0.034038,0.015342,-0.036587,-0.022245,0.025685,0.010605,-0.034974,2
-0.010979,0.016329,-0.023087,-0.032236,-0.016648,0.001022,0.003757,-0.011671,0.008701,0.008759,-0.035164,0.025889,-0.002048,-0.003809,-0.027627,0.052404,-0.030618,-0.030577,0.027633,-0.006437,-0.034595,4
0.025102,0.029651,0.022111,0.008729,-0.02011,0.001723,-0.017654,-0.000433,-0.014758,0.003462,-0.025772,0.029247,0.005578,-0.009118,-0.030536,0.00717,-0.023873,-0.039837,0.043408,0.005581,-0.020315,1
0.00074,0.036349,0.00621,-0.000009,-0.021531,0.020065,0.001072,0.000048,-0.006924,0.008759,-0.020516,0.006907,0.004788,-0.027246,-0.030557,0.037756,-0.022805,-0.046202,0.032882,-0.009123,-0.017017,4
0.041675,0.009136,-0.036596,-0.016561,-0.044062,0.013688,0.032969,0.004499,0.004952,0.020418,-0.025966,0.014323,-0.027539,0.025829,-0.045757,-0.006142,-0.03854,-0.021269,0.002126,-0.017593,-0.014466,2
0.034867,-0.00697,-0.009139,-0.039123,-0.008391,-0.000718,0.014328,0.008356,0.019422,0.001997,-0.033096,0.038708,-0.010047,0.037757,-0.033466,0.014982,-0.018014,-0.034954,0.034741,-0.007847,-0.023244,1
0.035816,0.011577,-0.030737,-0.059529,-0.027949,0.019548,0.014659,0.000593,0.012276,0.014193,-0.024501,0.000712,-0.025097,0.041454,-0.039897,0.008506,-0.022915,-0.032987,0.022267,-0.005508,-0.020326,2
0.010506,-0.000272,-0.02504,-0.047861,-0.009812,0.017624,0.033054,0.008837,0.027255,0.007294,-0.02784,0.016368,-0.010837,0.019629,-0.033486,0.045569,-0.016946,-0.041319,0.024215,-0.02255,-0.019947,4
0.046586,0.012073,0.020158,-0.006896,-0.012297,0.018325,0.011642,0.020075,0.004774,0.001997,-0.018936,0.019726,-0.002234,0.014319,-0.036396,-0.000643,-0.010201,-0.049602,0.03999,-0.010533,-0.005666,1
0.047535,0.03062,-0.00144,-0.027303,-0.031855,0.038591,0.011973,0.012312,-0.002372,0.014193,-0.010341,-0.01827,-0.017285,0.018017,-0.042827,-0.007119,-0.015102,-0.047636,0.027516,-0.008194,-0.002747,2
0.022225,0.018771,0.004257,-0.015634,-0.013719,0.036667,0.030369,0.020556,0.012607,0.007294,-0.01368,-0.002614,-0.003025,-0.003809,-0.036416,0.029944,-0.009134,-0.055967,0.029464,-0.025236,-0.002369,4
0.02605,0.011089,-0.002416,0.010783,-0.042109,0.025895,-0.000234,0.008405,0.040108,0.007235,-0.024013,-0.017171,0.000782,0.023876,0.01479,-0.006142,-0.026821,0.050997,-0.025706,-0.006851,-0.003724,1
0.00074,-0.000761,0.00328,0.022452,-0.023973,0.023971,0.018162,0.016649,0.055087,0.000336,-0.027352,-0.001516,0.015042,0.00205,0.021201,0.03092,-0.020852,0.042665,-0.023759,-0.023893,-0.003345,1
0.019242,-0.005017,0.02504,-0.012756,-0.006438,0.011489,-0.018875,0.012262,0.054578,-0.011186,-0.031632,0.007213,0.018762,0.03678,0.027081,0.014006,-0.006295,0.038288,0.007031,0.002895,-0.012502,1
-0.005119,0.001681,0.009139,-0.021494,-0.007859,0.029831,-0.000149,0.012743,0.062411,-0.00589,-0.026375,-0.015126,0.017971,0.018652,0.02706,0.044592,-0.005227,0.031923,-0.003495,-0.011808,-0.009204,1
0.030961,0.014026,0.054337,0.020447,-0.010344,0.030532,-0.021561,0.023981,0.03993,-0.011186,-0.016983,-0.011768,0.026086,0.014319,0.024151,-0.000643,0.001517,0.022663,0.012158,0.000209,0.005076,1
0.03191,0.032573,0.03274,0.000041,-0.029902,0.050798,-0.02123,0.016218,0.032784,0.001009,-0.008388,-0.049764,0.011036,0.018017,0.01772,-0.007119,-0.003383,0.02463,-0.000316,0.002548,0.007995,1
0.0066,0.020724,0.038436,0.01171,-0.011766,0.048874,-0.002835,0.024462,0.047763,-0.00589,-0.011727,-0.034108,0.025296,-0.003809,0.024131,0.029944,0.002585,0.016298,0.001632,-0.014494,0.008374,1
0.030961,-0.000623,0.013322,0.039002,-0.002043,-0.001695,-0.012283,-0.020941,0.006239,0.008223,-0.047257,0.025219,0.017785,0.010413,0.008526,0.000334,-0.045358,0.043171,-0.009815,-0.00919,-0.038869,1
0.03191,0.017925,-0.008276,0.018596,-0.021601,0.018571,-0.011952,-0.028704,-0.000907,0.020418,-0.038661,-0.012777,0.002735,0.01411,0.002095,-0.006142,-0.050258,0.045138,-0.022288,-0.006851,-0.035951,2
0.0066,0.006075,-0.002579,0.030264,-0.003465,0.016647,0.006443,-0.02046,0.014072,0.013519,-0.042,0.002879,0.016995,-0.007715,0.008506,0.03092,-0.04429,0.036806,-0.020341,-0.023893,-0.035572,3
0.025102,0.001819,0.019181,-0.004943,0.01407,0.004165,-0.030594,-0.025335,0.013563,0.001997,-0.045792,0.011608,0.020715,0.026038,0.014386,0.014006,-0.029733,0.032429,0.010327,0.002895,-0.044729,1
0.02605,0.020366,-0.002416,-0.02535,-0.005488,0.024431,-0.030263,-0.033099,0.006417,0.014193,-0.037196,-0.026387,0.005664,0.029735,0.007954,0.007529,-0.034633,0.034396,-0.002147,0.005234,-0.04181,2
0.00074,0.008517,0.00328,-0.013681,0.012648,0.022506,-0.011868,-0.024855,0.021396,0.007294,-0.040535,-0.010732,0.019925,0.00791,0.014365,0.044592,-0.028665,0.026064,-0.000199,-0.011808,-0.041431,3
0.036821,0.021838,0.048478,0.02826,0.009187,0.023208,-0.033279,-0.014105,-0.001086,0.001997,-0.030655,-0.007374,0.028039,0.002601,0.011456,-0.000643,-0.02192,0.018757,0.015576,0.000209,-0.027151,1
0.037769,0.040386,0.02688,0.007853,-0.010371,0.043474,-0.032949,-0.021868,-0.008231,0.014193,-0.02206,-0.045369,0.012989,0.006298,0.005025,-0.007119,-0.026821,0.020724,0.003102,0.002548,-0.024232,3
0.012459,0.028536,0.032577,0.019522,0.007766,0.041549,-0.014553,-0.013624,0.006747,0.007294,-0.025399,-0.029714,0.027249,-0.015528,0.011435,0.029944,-0.020852,0.012392,0.00505,-0.014494,-0.023853,4
0.052446,-0.017224,0.011369,0.023377,0.002839,0.014907,0.017014,-0.000433,0.023817,0.007246,-0.040421,0.015697,0.008996,0.033851,0.002667,-0.007479,-0.031686,0.035359,-0.013233,-0.025303,-0.024221,1
0.053394,0.001323,-0.010229,0.002971,-0.016718,0.035173,0.017344,-0.008196,0.016671,0.019442,-0.031825,-0.022298,-0.006054,0.037548,-0.003764,-0.013955,-0.036587,0.037325,-0.025706,-0.022964,-0.021302,1
0.028084,-0.010526,-0.004533,0.014639,0.001418,0.033249,0.03574,0.000048,0.03165,0.012543,-0.035164,-0.006643,0.008206,0.015722,0.002646,0.023108,-0.030618,0.028994,-0.023759,-0.040007,-0.020923,1
0.046586,-0.014783,0.017228,-0.021545,0.018953,0.020766,-0.001297,-0.004828,0.031141,0.001021,-0.038956,0.002086,0.011926,0.049476,0.008526,0.00717,-0.016061,0.022663,0.006909,-0.013218,-0.03008,1
0.058305,0.00426,0.046525,0.010682,0.015046,0.039809,-0.003983,0.007379,0.016492,0.001021,-0.024796,-0.016895,0.01925,0.026038,0.005597,-0.008455,-0.008248,0.007038,0.012158,-0.015904,-0.012502,1
0.059253,0.022807,0.024927,-0.009725,-0.004511,0.060075,-0.003652,-0.000384,0.009347,0.013216,-0.0162,-0.054891,0.0042,0.029735,-0.000835,-0.014931,-0.013149,0.009005,-0.000316,-0.013565,-0.009583,3
0.033943,0.010958,0.030624,0.001944,0.013625,0.058151,0.014744,0.00786,0.024326,0.006317,-0.019539,-0.039235,0.01846,0.00791,0.005576,0.022131,-0.00718,0.000673,0.001632,-0.030607,-0.009204,4
0.023149,-0.019177,0.021134,0.033143,-0.028411,-0.013902,-0.018143,-0.00141,0.055067,-0.041094,-0.005264,0.003246,0.003137,0.00846,-0.012958,0.00424,-0.02192,0.043171,-0.001514,-0.021885,0.00117,1
0.024097,-0.00063,-0.000463,0.012736,-0.047968,0.006364,-0.017812,-0.009173,0.047921,-0.028898,0.003331,-0.034749,-0.011914,0.012157,-0.019389,-0.002236,-0.026821,0.045138,-0.013988,-0.019547,0.004088,1
-0.001213,-0.012479,0.005233,0.024405,-0.029832,0.00444,0.000583,-0.000929,0.0629,-0.035797,-0.000008,-0.019094,0.002346,-0.009668,-0.012979,0.034826,-0.020852,0.036806,-0.01204,-0.036589,0.004467,1
0.017289,-0.016736,0.026994,-0.009826,-0.012297,-0.008042,-0.036453,-0.005316,0.062391,-0.047319,-0.004288,-0.010365,0.006067,0.023109,-0.007099,0.017912,-0.005318,0.032429,0.018749,-0.0098,-0.00469,1
0.018238,0.001811,0.005396,-0.030232,-0.031855,0.012224,-0.036122,-0.013079,0.055245,-0.035124,0.004307,-0.04836,-0.008984,0.026806,-0.01353,0.011436,-0.010219,0.034396,0.006276,-0.007462,-0.001771,1
0.029008,0.002307,0.05629,0.0224,-0.016204,0.011001,-0.039139,0.006403,0.047742,-0.047319,0.010361,-0.029347,0.013391,-0.001306,-0.010028,0.003264,0.001517,0.018757,0.023876,-0.012486,0.012888,1
0.029957,0.020854,0.034693,0.001994,-0.035761,0.031267,-0.038808,-0.00136,0.040597,-0.035124,0.018956,-0.067342,-0.00166,0.002392,-0.01646,-0.003213,-0.003383,0.020724,0.011403,-0.010147,0.015807,1
0.004646,0.009005,0.040389,0.013663,-0.017625,0.029342,-0.020413,0.006884,0.055576,-0.042023,0.015617,-0.051686,0.0126,-0.019434,-0.010049,0.03385,0.002585,0.012392,0.013351,-0.027189,0.016186,1
0.029008,-0.013318,0.015275,0.040955,-0.007903,-0.021226,-0.028885,-0.039496,0.014051,-0.027422,-0.019913,0.007641,0.00509,-0.003259,-0.02663,0.00424,-0.045358,0.037312,0.001904,-0.021885,-0.031057,1
0.029957,0.005229,-0.006323,0.020549,-0.027461,-0.00096,-0.028554,-0.047259,0.006905,-0.015226,-0.011318,-0.030355,-0.009961,0.000438,-0.033061,-0.002236,-0.050258,0.039278,-0.01057,-0.019547,-0.028138,2
0.024097,0.007671,-0.000463,-0.02242,-0.011347,0.004899,-0.046865,-0.051653,0.01423,-0.021452,-0.009853,-0.043966,-0.007031,0.016063,-0.027202,0.011436,-0.033657,0.028536,0.009572,-0.007462,-0.033997,2
-0.001213,-0.004179,0.005233,-0.010751,0.006789,0.002975,-0.028469,-0.043409,0.029208,-0.028351,-0.013192,-0.02831,0.007229,-0.005762,-0.020791,0.048498,-0.027688,0.020205,0.01152,-0.024504,-0.033619,3
0.035816,0.026714,0.028834,0.009807,-0.01623,0.023942,-0.04955,-0.039446,-0.000419,-0.021452,0.005284,-0.062947,0.000293,-0.007374,-0.030132,-0.003213,-0.026821,0.012911,0.014821,-0.010147,-0.016419,3
0.010506,0.014864,0.03453,0.021475,0.001906,0.022018,-0.031155,-0.031202,0.01456,-0.028351,0.001945,-0.047292,0.014553,-0.0292,-0.023721,0.03385,-0.020852,0.00458,0.016769,-0.027189,-0.01604,4
0.024178,-0.024198,-0.002579,0.016592,-0.002488,0.013717,0.020115,-0.018507,0.039462,-0.02359,-0.00782,-0.024221,-0.004489,0.00205,-0.03251,0.027014,-0.030618,0.021181,-0.01204,-0.052702,-0.013111,3
0.043628,-0.009907,-0.002416,-0.039022,-0.004511,0.021501,-0.016591,-0.031145,0.031808,-0.022916,-0.003017,-0.053487,-0.01582,0.039501,-0.033061,0.0046,-0.019985,0.017794,0.006154,-0.023575,-0.019349,3
0.054399,-0.009412,0.048478,0.012635,0.01114,0.020278,-0.019608,-0.012152,0.024305,-0.035112,0.002548,-0.034474,0.006555,0.012366,-0.02956,-0.004549,-0.006295,0.001179,0.023876,-0.028599,-0.00469,1
0.024097,-0.00063,0.000513,0.004924,-0.03625,0.003435,-0.008046,0.010358,0.040108,-0.023039,-0.025966,-0.038655,-0.004101,0.01411,-0.0106,-0.002236,-0.034633,0.0217,-0.046214,0.01683,0.013854,1
-0.001213,-0.012479,0.00621,0.016592,-0.018113,0.00151,0.010349,0.018603,0.055087,-0.029938,-0.029305,-0.023,0.010159,-0.007715,-0.00419,0.034826,-0.028665,0.013369,-0.044267,-0.000212,0.014233,1
0.018238,0.001811,0.006373,-0.038045,-0.020136,0.009294,-0.026357,0.005964,0.047433,-0.029264,-0.024989,-0.052266,-0.001171,0.029735,-0.004741,0.013389,-0.019985,0.010958,-0.026195,0.028915,0.007995,1
-0.007072,-0.010038,0.012069,-0.026376,-0.002,0.00737,-0.007962,0.014208,0.062411,-0.036163,-0.028328,-0.036611,0.013089,0.00791,0.00167,0.050451,-0.014016,0.002626,-0.024247,0.011873,0.008374,1
0.029008,0.002307,0.057267,0.014588,-0.004485,0.008071,-0.029373,0.024958,0.03993,-0.04146,-0.018936,-0.033253,0.021203,0.002601,-0.001239,0.005217,-0.006295,-0.004681,-0.008594,0.024135,0.022654,1
0.029957,0.020854,0.03567,-0.005818,-0.024043,0.028337,-0.029042,0.017194,0.032784,-0.029264,-0.010341,-0.071248,0.006153,0.006298,-0.007671,-0.00126,-0.011196,-0.002714,-0.021068,0.026474,0.025573,1
0.004646,0.009005,0.041366,0.00585,-0.005906,0.026413,-0.010647,0.025438,0.047763,-0.036163,-0.01368,-0.055593,0.020413,-0.015528,-0.00126,0.035803,-0.005227,-0.011045,-0.01912,0.009432,0.025952,1
0.029008,-0.013318,0.015275,0.033143,0.003816,-0.024155,-0.020096,-0.019964,0.005262,-0.021562,-0.050186,0.003734,0.012903,0.000648,-0.016864,0.00424,-0.05317,0.013874,-0.030567,0.014492,-0.021291,1
0.029957,0.005229,-0.006323,0.012736,-0.015742,-0.00389,-0.019765,-0.027727,-0.001884,-0.009367,-0.041591,-0.034261,-0.002148,0.004345,-0.023296,-0.002236,-0.058071,0.015841,-0.04304,0.01683,-0.018372,2
0.004646,-0.00662,-0.000626,0.024405,0.002395,-0.005814,-0.00137,-0.019483,0.013095,-0.016266,-0.04493,-0.018605,0.012112,-0.017481,-0.016885,0.034826,-0.052102,0.007509,-0.041093,-0.000212,-0.017994,3
