@relation 'cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.793safety=high-0.441safety=low-0.352safety=med+0.179lugboot=small-0.122lugboot=big... numeric
@attribute -0.494lugboot=small+0.485lugboot=big-0.468safety=low+0.362safety=med-0.292persons=more... numeric
@attribute 0.576safety=med+0.516lugboot=small-0.412safety=low-0.342lugboot=big+0.183persons=4... numeric
@attribute 0.763persons=4-0.578persons=2-0.185persons=more-0.171lugboot=small+0.097lugboot=big... numeric
@attribute -0.685persons=more+0.467persons=2+0.282safety=low-0.277safety=med-0.244lugboot=med... numeric
@attribute -0.754lugboot=med+0.538lugboot=big+0.234persons=more+0.216lugboot=small-0.194persons=2... numeric
@attribute 0.761buying=vhigh-0.642buying=high-0.079buying=med-0.04buying=low-0.008doors=4... numeric
@attribute -0.799maint=vhigh+0.574maint=high+0.117maint=low+0.109maint=med+0.047doors=2... numeric
@attribute '-0.628maint=high+0.6  maint=med+0.338maint=low-0.31maint=vhigh-0.122doors=4...' numeric
@attribute 0.817doors=4-0.41doors=5more-0.301doors=2-0.167buying=med-0.106doors=3... numeric
@attribute 0.593maint=low+0.482buying=med-0.374maint=med-0.305buying=high-0.272doors=2... numeric
@attribute '-0.511doors=2+0.494doors=3-0.462buying=med+0.29 buying=high-0.231maint=med...' numeric
@attribute -0.694doors=3+0.617doors=5more-0.267buying=med+0.164buying=high+0.114doors=4... numeric
@attribute 0.566doors=2+0.475maint=low-0.42maint=med-0.351doors=5more-0.281buying=med... numeric
@attribute -0.864buying=low+0.331buying=med+0.295buying=high+0.238buying=vhigh+0.011doors=5more... numeric
@attribute class {1,2,3,4}

@data
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,2
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,2
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,1
1.578935,-0.377157,-1.035872,-0.241967,-1.980598,-1.142437,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,2
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,1
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.165408,1.249676,-1.557399,-1.494959,1.284633,-0.503138,0.755099,-1.629196,0.784682,2
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.468084,0.296789,2.247326,-1.697679,0.868887,0.007275,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-1.155197,-0.396706,-1.313455,-0.949497,1.071347,-1.930917,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.472854,-1.99554,0.609368,1.371753,1.527223,0.451194,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
-0.971405,-0.92949,-0.855557,1.893531,0.544102,-1.604284,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
-1.110852,0.080368,-1.211455,1.939646,1.111711,1.135162,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,4
-0.847865,0.166268,0.534663,-0.343425,-2.557875,-1.140939,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
1.578935,-0.377157,-1.035872,-0.241967,-1.980598,-1.142437,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,1
-0.987311,1.176125,0.178766,-0.29731,-1.990266,1.598508,-0.17994,0.271909,1.225355,-1.03098,-0.379422,-2.779614,-0.893837,-0.312463,0.745341,2
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-0.966634,1.36284,0.782401,-1.1759,-0.114234,-2.048203,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-1.294644,0.613151,-1.669353,-0.903382,1.638956,0.808529,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
1.320719,1.829272,-1.144031,-1.028328,1.030652,0.689745,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-0.472854,-1.99554,0.609368,1.371753,1.527223,0.451194,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
-0.971405,-0.92949,-0.855557,1.893531,0.544102,-1.604284,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-0.349314,-0.899782,1.999588,-0.865203,-1.574754,0.91454,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,1
-0.847865,0.166268,0.534663,-0.343425,-2.557875,-1.140939,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,2
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.185584,0.074404,1.269726,-0.580383,0.268329,-0.458386,-2.412459,-1.829878,0.743976,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.468084,0.296789,2.247326,-1.697679,0.868887,0.007275,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-1.294644,0.613151,-1.669353,-0.903382,1.638956,0.808529,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.472854,-1.99554,0.609368,1.371753,1.527223,0.451194,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
-0.971405,-0.92949,-0.855557,1.893531,0.544102,-1.604284,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.349314,-0.899782,1.999588,-0.865203,-1.574754,0.91454,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
-0.847865,0.166268,0.534663,-0.343425,-2.557875,-1.140939,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,1
-0.987311,1.176125,0.178766,-0.29731,-1.990266,1.598508,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,2
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.205556,0.129532,0.883071,1.551356,0.418289,-2.023556,-0.545422,-1.901345,0.751772,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.468084,0.296789,2.247326,-1.697679,0.868887,0.007275,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-1.155197,-0.396706,-1.313455,-0.949497,1.071347,-1.930917,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.472854,-1.99554,0.609368,1.371753,1.527223,0.451194,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
-0.971405,-0.92949,-0.855557,1.893531,0.544102,-1.604284,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,4
-1.110852,0.080368,-1.211455,1.939646,1.111711,1.135162,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.349314,-0.899782,1.999588,-0.865203,-1.574754,0.91454,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.847865,0.166268,0.534663,-0.343425,-2.557875,-1.140939,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,1
-0.987311,1.176125,0.178766,-0.29731,-1.990266,1.598508,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,2
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.175734,0.177747,1.279292,-1.280731,0.688079,-1.138534,0.614172,-2.428669,0.779977,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-0.468084,0.296789,2.247326,-1.697679,0.868887,0.007275,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
1.320719,1.829272,-1.144031,-1.028328,1.030652,0.689745,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,3
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,2
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,3
-1.110852,0.080368,-1.211455,1.939646,1.111711,1.135162,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,3
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-0.349314,-0.899782,1.999588,-0.865203,-1.574754,0.91454,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,1
1.578935,-0.377157,-1.035872,-0.241967,-1.980598,-1.142437,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,3
-0.987311,1.176125,0.178766,-0.29731,-1.990266,1.598508,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,3
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.172528,0.288661,0.618594,-0.850088,1.852558,-1.842084,-0.5407,1.75482,0.760042,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-1.155197,-0.396706,-1.313455,-0.949497,1.071347,-1.930917,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-0.966634,1.36284,0.782401,-1.1759,-0.114234,-2.048203,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-1.294644,0.613151,-1.669353,-0.903382,1.638956,0.808529,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
1.320719,1.829272,-1.144031,-1.028328,1.030652,0.689745,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,3
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,2
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,3
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-0.349314,-0.899782,1.999588,-0.865203,-1.574754,0.91454,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,2
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,3
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
-0.847865,0.166268,0.534663,-0.343425,-2.557875,-1.140939,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,3
1.578935,-0.377157,-1.035872,-0.241967,-1.980598,-1.142437,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,4
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,1
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.178172,0.091156,0.662966,-0.399491,2.500309,0.479145,-2.059322,0.237404,0.758677,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-0.966634,1.36284,0.782401,-1.1759,-0.114234,-2.048203,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-1.294644,0.613151,-1.669353,-0.903382,1.638956,0.808529,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-0.472854,-1.99554,0.609368,1.371753,1.527223,0.451194,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,3
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,3
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,4
-1.110852,0.080368,-1.211455,1.939646,1.111711,1.135162,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,3
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
2.077485,-1.443207,0.429053,-0.763746,-0.997477,0.913041,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,3
-1.036428,-1.593278,-1.561193,-0.117021,-1.372294,-1.023653,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
1.578935,-0.377157,-1.035872,-0.241967,-1.980598,-1.142437,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,4
-1.175875,-0.583421,-1.917091,-0.070906,-0.804685,1.715793,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,1
1.439488,0.6327,-1.391769,-0.195852,-1.412989,1.597009,-0.198144,0.146284,0.276311,1.732248,2.650269,-1.086026,-0.192285,0.165937,0.766473,4
-0.656647,-1.462757,0.151469,-1.471275,2.054468,0.124561,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-0.468084,0.296789,2.247326,-1.697679,0.868887,0.007275,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
1.958716,-0.246636,0.676791,-1.596221,1.446164,0.005777,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-0.966634,1.36284,0.782401,-1.1759,-0.114234,-2.048203,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
1.460166,0.819415,-0.788133,-1.074443,0.463043,-2.049701,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-1.294644,0.613151,-1.669353,-0.903382,1.638956,0.808529,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-1.106081,2.372697,0.426504,-1.129786,0.453375,0.691243,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
1.320719,1.829272,-1.144031,-1.028328,1.030652,0.689745,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-0.284291,-0.235994,2.705224,1.145349,0.341642,0.333908,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,2
2.142508,-0.779419,1.13469,1.246806,0.918919,0.33241,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,3
-0.971405,-0.92949,-0.855557,1.893531,0.544102,-1.604284,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-0.782841,0.830057,1.2403,1.667127,-0.641479,-1.72157,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,3
1.643958,0.286632,-0.330235,1.768585,-0.064202,-1.723069,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,4
-1.110852,0.080368,-1.211455,1.939646,1.111711,1.135162,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
-0.922288,1.839914,0.884402,1.713242,-0.07387,1.017876,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,3
1.504511,1.296489,-0.686133,1.8147,0.503407,1.016377,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,4
-0.537878,-2.659328,-0.096269,-0.638799,-0.389173,1.031826,-0.168322,0.194499,0.672532,-1.099839,2.920059,-0.201004,0.967309,-0.361387,0.794678,1
